idx_num,filename,score,distance_error,final_coordinates_x,final_coordinates_y,final_coordinates_z,target_x,target_y,target_z,spacing_x,spacing_y,spacing_z
1,Bordeaux_Case100,55.45770980289396,2.266951389755772,129,151,200,126,152,199,0.69921875,0.69921875,0.5
2,Bordeaux_Case102,62.961400643424234,4.987563660303695,126,180,242,126,175,245,0.921875,0.921875,0.5557377338409424
3,Bordeaux_Case128,85.19348757994409,2.3028753564845883,165,141,242,164,141,246,0.7890625,0.7890625,0.50361168384552
4,Bordeaux_Case139,41.946828152423365,3.7228166111154883,154,155,210,156,154,217,0.875,0.875,0.4524590075016022
5,Bordeaux_Case14,93.86815522785061,8.009865474222135,130,146,220,138,147,221,0.9921875,0.9921875,0.4118283987045288
6,Bordeaux_Case143,43.18154484938661,11.591012143035655,120,145,214,132,136,212,0.8125,0.8125,0.5
7,Bordeaux_Case148,70.89015122518482,1.703254904736168,153,134,213,154,133,213,0.76171875,0.76171875,0.5
8,Bordeaux_Case163,55.641070384440255,11.294958035501807,130,125,199,127,120,219,0.703125,0.703125,0.5262295007705688
9,Bordeaux_Case172,41.92030931927493,5.312757609538293,151,135,246,148,129,247,0.6953125,0.6953125,0.4298185706138611
10,Bordeaux_Case173,41.29399753128732,3.3964667415808805,135,127,196,138,127,199,0.71484375,0.71484375,0.5626286864280701
11,Bordeaux_Case18,33.05281340908408,2.705395463021324,129,145,244,126,147,243,0.84375,0.84375,0.44724041223526
12,Bordeaux_Case197,22.24741589363687,4.328964846543759,141,166,179,141,172,180,0.70703125,0.70703125,0.49385085701942444
13,Bordeaux_Case204,59.725461038315615,4.810673354635503,156,142,215,152,138,220,0.7265625,0.7265625,0.5
14,Bordeaux_Case206,43.28346203056064,1.4690351004350226,152,113,212,153,113,210,0.75,0.75,0.6315782070159912
15,Bordeaux_Case25,53.71505898633775,4.485388027146999,127,151,240,130,151,249,0.90234375,0.90234375,0.3973785638809204
16,Bordeaux_Case28,68.06380315786166,3.7073783577664656,127,139,212,127,135,219,0.83984375,0.83984375,0.38852459192276
17,Bordeaux_Case3,67.67150774975633,6.823399787168013,142,142,217,146,139,226,0.921875,0.921875,0.5590164065361023
18,Bordeaux_Case37,10.563309981659376,2.0780603239581747,152,148,224,151,149,228,0.76171875,0.76171875,0.44426229596138
19,Bordeaux_Case45,72.60667502702066,9.209804945020531,134,139,237,142,134,228,0.9140620231628418,0.9140620231628418,0.5327869057655334
20,Bordeaux_Case59,35.83296103238834,2.4333387662889137,97,168,205,97,166,204,1.0625,1.0625,0.5259337425231934
21,Bordeaux_Case7,43.90256911473122,12.622790450582244,149,167,156,130,160,158,0.65234375,0.65234375,0.38852459192276
22,Bordeaux_Case93,54.3868394343803,2.4034740735173976,124,160,196,122,161,193,0.83984375,0.83984375,0.5
23,Bordeaux_Case96,52.50804115962461,3.652502503234298,133,141,198,137,139,202,0.84765625,0.84765625,0.5
24,Bordeaux_Case97,78.82246835339289,2.888932295216895,149,124,198,151,122,202,0.65234375,0.65234375,0.5557377338409424
25,denmark_A11,66.23475864444664,6.001380421131141,150,142,213,154,144,205,0.8579999804496765,0.8579999804496765,0.5245901346206665
26,denmark_A19,62.47301458742294,6.834852702060967,146,135,252,150,130,258,0.8579999804496765,0.8579999804496765,0.5245901346206665
27,denmark_A2,78.40115886177085,7.545794852250166,125,126,234,127,118,239,0.8579999804496765,0.8579999804496765,0.5245901346206665
28,denmark_A6,64.34705214393855,7.590718178351684,119,138,190,120,140,204,0.8579999804496765,0.8579999804496765,0.5245901346206665
29,denmark_A9,43.918189713598224,0.9180327653884888,123,142,207,123,143,205,0.8579999804496765,0.8579999804496765,0.4590163826942444
30,denmark_W9,68.48770041881512,12.021719201579375,135,148,210,148,151,202,0.8579999804496765,0.8579999804496765,0.4590163826942444
31,Bordeaux_Case1,94.29913023467081,3.4667985255277762,132,169,226,128,170,225,0.83203125,0.83203125,0.5
