idx_num,filename,score,distance_error,final_coordinates_x,final_coordinates_y,final_coordinates_z,target_x,target_y,target_z,spacing_x,spacing_y,spacing_z
1,Bordeaux_Case105,62.978720719282364,2.5876982534632127,261,323,158,261,321,163,0.333984375,0.333984375,0.5
2,Bordeaux_Case143,21.260576843455027,3.251502056742391,238,284,208,235,280,210,0.40625,0.40625,0.5
3,Bordeaux_Case149,65.00999977081806,7.199650321522377,281,277,209,270,285,199,0.380859375,0.380859375,0.5
4,Bordeaux_Case150,47.69350496966131,2.4302777619029476,267,369,164,262,370,160,0.375,0.375,0.5
5,Bordeaux_Case159,17.02413176917808,3.7278157492035153,270,309,190,267,309,182,0.427734375,0.427734375,0.5
6,Bordeaux_Case16,102.10882700885692,7.443832650674651,269,261,279,261,269,268,0.443359375,0.443359375,0.5
7,Bordeaux_Case172,16.25797638939412,4.016656984669824,295,279,325,291,270,332,0.34765625,0.34765625,0.29998779296875
8,Bordeaux_Case178,86.0725835196401,2.1299809501475657,258,354,239,254,356,240,0.44140625,0.44140625,0.4000091552734375
9,Bordeaux_Case18,50.50855276953632,2.083290106007021,248,296,262,245,295,258,0.421875,0.421875,0.4000244140625
10,Bordeaux_Case192,39.210950539942914,11.342355461153973,276,298,328,264,301,295,0.447265625,0.447265625,0.300048828125
11,Bordeaux_Case196,-15.068133571050325,82.68281690732076,206,242,575,332,269,339,0.333984375,0.333984375,0.29998779296875
12,Bordeaux_Case2,61.876270308018704,7.696427782442421,285,303,117,285,311,131,0.45703125,0.45703125,0.5
13,Bordeaux_Case205,39.734189984192874,3.1149545579761737,273,284,276,275,292,281,0.375,0.375,0.29998779296875
14,Bordeaux_Case208,53.5274688645144,1.9526131073577528,265,293,433,267,293,439,0.37890625,0.37890625,0.2999267578125
15,Bordeaux_Case211,68.37211705585844,5.395588057943993,273,265,685,264,262,694,0.462890625,0.462890625,0.2999267578125
16,Bordeaux_Case25,80.6848360490978,5.71883176652979,245,311,226,254,307,236,0.451171875,0.451171875,0.40000152587890625
17,Bordeaux_Case34,53.545742518060756,1.0132183023045922,238,289,196,240,288,196,0.453125,0.453125,0.5
18,Bordeaux_Case52,22.91632561349424,7.374368155617136,232,271,236,219,273,246,0.412109375,0.412109375,0.5
19,Bordeaux_Case55,50.37219676439613,2.5417841482891776,243,329,242,243,330,237,0.458984375,0.458984375,0.5
20,Bordeaux_Case56,61.254925284678755,4.145972078133013,283,271,269,289,265,270,0.486328125,0.486328125,0.40000152587890625
21,Bordeaux_Case6,77.62548706548324,4.1706239346057385,250,291,212,247,298,207,0.4140625,0.4140625,0.5
22,Bordeaux_Case89,38.47163738555905,5.219835362669871,317,280,186,308,277,179,0.408203125,0.408203125,0.5
23,Bordeaux_Case92,25.67595653745161,3.0616727996360504,302,287,274,300,288,268,0.2734375,0.2734375,0.5
24,Bordeaux_Case98,62.142513223185055,1.0638006888123255,298,299,216,299,300,217,0.419921875,0.419921875,0.5
25,denmark_A15,51.854292447978466,4.522724056469491,266,269,399,269,267,416,0.42899999022483826,0.42899999022483826,0.25
26,denmark_A17,58.051636827126494,3.353105997766582,290,294,424,292,298,413,0.42899999022483826,0.42899999022483826,0.25
27,denmark_A18,33.697605812859344,51.97818902099898,152,312,445,273,306,448,0.42899999022483826,0.42899999022483826,0.25
28,denmark_A9,42.390811125654196,4.2886516401974,234,278,365,236,281,349,0.42899999022483826,0.42899999022483826,0.25
29,denmark_W14,98.12287595441266,2.7832608558331198,282,294,460,283,294,450,0.42899999022483826,0.42899999022483826,0.25
30,denmark_W6,51.746779456935656,6.27513971878906,301,293,421,289,287,410,0.42899999022483826,0.42899999022483826,0.25
31,Bordeaux_Case102,102.9069502704477,4.208443718900877,244,352,255,241,347,261,0.4609375,0.4609375,0.5
