idx_num,filename,score,distance_error,final_coordinates_x,final_coordinates_y,final_coordinates_z,target_x,target_y,target_z,spacing_x,spacing_y,spacing_z
1,Bordeaux_Case100,77.01044921819776,2.796875,124,139,177,127,139,177,0.69921875,0.69921875,0.5
2,Bordeaux_Case102,10.668476994848909,7.205101909957045,133,166,226,127,163,231,0.921875,0.921875,0.5557377338409424
3,Bordeaux_Case128,57.45092948773716,1.8348631754539546,167,126,219,165,124,218,0.7890625,0.7890625,0.50361168384552
4,Bordeaux_Case139,75.80360307552124,3.1548573660309907,152,132,194,155,131,194,0.875,0.875,0.4524590075016022
5,Bordeaux_Case14,10.820933930926952,34.01597743238439,123,127,233,146,139,179,0.9921875,0.9921875,0.4118283987045288
6,Bordeaux_Case143,55.0381558334131,12.469024119793819,135,134,179,150,137,181,0.8125,0.8125,0.5
7,Bordeaux_Case148,11.136141433607126,17.978619062881418,138,112,196,155,127,186,0.76171875,0.76171875,0.5
8,Bordeaux_Case163,41.68412736934771,9.019757150277453,129,109,198,139,117,197,0.703125,0.703125,0.5262295007705688
9,Bordeaux_Case172,30.146951321539774,14.976722470399329,145,115,225,162,127,216,0.6953125,0.6953125,0.4298185706138611
10,Bordeaux_Case173,63.1486375708182,1.3331188026883294,135,107,186,135,107,188,0.71484375,0.71484375,0.5626286864280701
11,Bordeaux_Case18,66.00755307768935,3.822913679646362,130,130,224,127,127,227,0.84375,0.84375,0.44724041223526
12,Bordeaux_Case197,52.80707553879716,2.166671170988388,128,142,164,127,143,167,0.70703125,0.70703125,0.49385085701942444
13,Bordeaux_Case204,16.14132164024999,3.527929855099163,142,124,204,145,124,200,0.7265625,0.7265625,0.5
14,Bordeaux_Case206,64.53557448800524,0.9805054979843479,139,92,209,139,90,210,0.75,0.75,0.6315782070159912
15,Bordeaux_Case25,36.96308171954905,16.80336951408538,128,136,215,139,151,217,0.90234375,0.90234375,0.3973785638809204
16,Bordeaux_Case28,45.13097132033114,6.274586340030007,124,122,197,127,126,185,0.83984375,0.83984375,0.38852459192276
17,Bordeaux_Case3,64.23494052561217,6.542566401957762,134,130,216,139,126,215,0.921875,0.921875,0.5590164065361023
18,Bordeaux_Case37,49.92920944924572,18.52257693443846,168,127,233,145,130,216,0.76171875,0.76171875,0.44426229596138
19,Bordeaux_Case45,17.867011512760776,6.2236138815245825,123,128,229,129,125,227,0.9140620231628418,0.9140620231628418,0.5327869057655334
20,Bordeaux_Case59,45.465104317416774,16.345980684791137,95,150,193,105,161,185,1.0625,1.0625,0.5259337425231934
21,Bordeaux_Case7,5.389811499316483,7.078221585075596,126,141,153,135,146,144,0.65234375,0.65234375,0.38852459192276
22,Bordeaux_Case93,64.19473312552223,9.416354914093036,118,140,186,127,144,177,0.83984375,0.83984375,0.5
23,Bordeaux_Case96,29.308925715860674,10.538484075351887,129,122,185,139,129,181,0.84765625,0.84765625,0.5
24,Bordeaux_Case97,51.01164739142374,20.03499326047026,148,110,180,171,125,166,0.65234375,0.65234375,0.5557377338409424
25,denmark_A11,69.45096096024852,5.098954117012928,141,127,194,139,123,201,0.8579999804496765,0.8579999804496765,0.5245901346206665
26,denmark_A19,75.08191486745594,2.4814457713861464,139,116,234,137,114,237,0.8579999804496765,0.8579999804496765,0.5245901346206665
27,denmark_A2,101.05172195336446,1.6040907612316102,128,107,222,127,106,224,0.8579999804496765,0.8579999804496765,0.5245901346206665
28,denmark_A6,33.10011480089233,11.487887668095247,119,122,190,127,117,204,0.8579999804496765,0.8579999804496765,0.5245901346206665
29,denmark_A9,25.728607085775806,7.439550084622321,121,124,203,127,128,194,0.8579999804496765,0.8579999804496765,0.4590163826942444
30,denmark_W9,30.80752282420289,10.961397429473434,138,134,201,127,133,213,0.8579999804496765,0.8579999804496765,0.4590163826942444
31,Bordeaux_Case1,31.440572689482345,10.027662544844699,137,159,203,127,154,212,0.83203125,0.83203125,0.5
