idx_num,filename,score,distance_error,final_coordinates_x,final_coordinates_y,final_coordinates_z,target_x,target_y,target_z,spacing_x,spacing_y,spacing_z
1,Bordeaux_Case105,50.80242522767553,7.057589824238673,266,315,170,278,304,179,0.333984375,0.333984375,0.5
2,Bordeaux_Case143,34.43581385826245,8.434548094741057,243,279,210,262,271,212,0.40625,0.40625,0.5
3,Bordeaux_Case149,36.500799314207256,4.067284217179851,283,272,218,279,278,212,0.380859375,0.380859375,0.5
4,Bordeaux_Case150,73.10124003180697,8.69356802469504,289,355,179,272,368,174,0.375,0.375,0.5
5,Bordeaux_Case159,50.08261306309887,3.3993740852019476,278,305,200,279,300,205,0.427734375,0.427734375,0.5
6,Bordeaux_Case16,-6.040051492799776,109.08666054761201,397,426,155,273,265,279,0.443359375,0.443359375,0.5
7,Bordeaux_Case172,65.0218045287949,6.078961874034852,302,273,352,296,257,353,0.34765625,0.34765625,0.29998779296875
8,Bordeaux_Case178,24.32275841702848,14.304148188439916,292,332,256,267,351,252,0.44140625,0.44140625,0.4000091552734375
9,Bordeaux_Case18,41.88897740459996,5.459612904023156,259,284,276,251,293,271,0.421875,0.421875,0.4000244140625
10,Bordeaux_Case192,36.10804253773901,16.38040425942016,300,269,358,277,291,333,0.447265625,0.447265625,0.300048828125
11,Bordeaux_Case196,7.073318712347238,12.368019715952867,343,283,342,335,248,351,0.333984375,0.333984375,0.29998779296875
12,Bordeaux_Case2,32.317047951358354,7.577928678191542,308,298,143,293,305,138,0.45703125,0.45703125,0.5
13,Bordeaux_Case205,49.58072524914643,1.781143089064168,284,287,308,280,289,306,0.375,0.375,0.29998779296875
14,Bordeaux_Case208,37.26961937251667,0.8472601320995297,281,286,457,281,288,457,0.37890625,0.37890625,0.2999267578125
15,Bordeaux_Case211,93.2412935231735,5.663165933090385,283,260,716,271,258,718,0.462890625,0.462890625,0.2999267578125
16,Bordeaux_Case25,59.11662403099434,3.870005069704587,265,295,243,260,301,247,0.451171875,0.451171875,0.40000152587890625
17,Bordeaux_Case34,79.76682218717491,1.51763719519851,249,282,208,249,285,209,0.453125,0.453125,0.5
18,Bordeaux_Case52,67.89688976685933,4.622254665171237,228,263,252,223,271,257,0.412109375,0.412109375,0.5
19,Bordeaux_Case55,54.720884283625935,20.967975448652243,235,307,290,253,322,253,0.458984375,0.458984375,0.5
20,Bordeaux_Case56,60.193017369048604,3.4620446962750546,298,259,276,297,252,277,0.486328125,0.486328125,0.40000152587890625
21,Bordeaux_Case6,47.567991268021835,6.432283232113228,254,284,231,251,296,223,0.4140625,0.4140625,0.5
22,Bordeaux_Case89,22.594155221121476,13.722142523475345,351,265,201,321,279,191,0.408203125,0.408203125,0.5
23,Bordeaux_Case92,33.98824546561528,4.302553066566989,310,277,275,319,267,270,0.2734375,0.2734375,0.5
24,Bordeaux_Case98,29.02436753647738,6.018874046497206,323,298,220,311,291,225,0.419921875,0.419921875,0.5
25,denmark_A15,80.618702615253,23.398488907440882,220,258,407,274,256,440,0.42899999022483826,0.42899999022483826,0.25
26,denmark_A17,74.08800119783204,4.1755230076892795,309,293,449,301,296,441,0.42899999022483826,0.42899999022483826,0.25
27,denmark_A18,58.189343401371275,5.129373069470316,292,297,494,281,300,484,0.42899999022483826,0.42899999022483826,0.25
28,denmark_A9,43.259772333164676,2.435327458938166,243,281,381,245,285,375,0.42899999022483826,0.42899999022483826,0.25
29,denmark_W14,30.59462807635441,3.36134853391487,300,288,488,299,288,475,0.42899999022483826,0.42899999022483826,0.25
30,denmark_W6,68.11040345494476,26.36669232372933,263,262,521,300,279,442,0.42899999022483826,0.42899999022483826,0.25
31,Bordeaux_Case102,69.6086524465438,2.018499645853945,248,347,274,251,350,273,0.4609375,0.4609375,0.5
